FID,OID_1,lon,lat,time,content,tags,FID_1,BoroCode,BoroName,CountyFIPS,NTACode,NTAName,Shape_Leng,Shape_Area
"1,204","2,166",-73.969010999999995,40.779350999999998,Thu Nov 13 17:27:13 +0000 2014,Deff haunted @ Belvedere Castle http://t.co/USdHswf7k0,[],138,1,Manhattan,061,MN99,park-cemetery-etc-Manhattan,"155,007.536712000000000","91,524,890.846200004000000"
"1,205","2,241",-73.967657000000003,40.774478999999999,Thu Nov 13 17:46:26 +0000 2014,Doing some late night reading with #HansChristianAnderson -- #nightshot #longexposure #CentralParkâ€¦ http://t.co/SM5ZE3AhNQ,"['HansChristianAnderson', 'nightshot', 'longexposure', 'CentralPark']",138,1,Manhattan,061,MN99,park-cemetery-etc-Manhattan,"155,007.536712000000000","91,524,890.846200004000000"
"1,206","2,251",-73.971773999999996,40.768672000000002,Thu Nov 13 17:50:34 +0000 2014,Oh my god my life is compete http://t.co/kcO5shbdv1,[],138,1,Manhattan,061,MN99,park-cemetery-etc-Manhattan,"155,007.536712000000000","91,524,890.846200004000000"
"1,207",183,-73.831596000000005,40.706107000000003,Sun Nov 09 02:48:49 +0000 2014,Brownie con helado @ Tu Casa Restaurant - Queens NY http://t.co/dexQCZqlKo,[],140,4,Queens,081,QN60,Kew Gardens,"21,357.618204200000000","20,455,799.661600001000000"
"1,208",560,-73.834034000000003,40.706310000000002,Sun Nov 09 03:58:34 +0000 2014,@BuzzFeed Better hope that top stays closed.,[],140,4,Queens,081,QN60,Kew Gardens,"21,357.618204200000000","20,455,799.661600001000000"
"1,209",573,-73.833085999999994,40.672987999999997,Sun Nov 09 04:02:39 +0000 2014,@xfabogabo @daniellengrande @freeMissChels @Beth_Sergeant @AOofLOVE @kris10_gretOH we miss u already Gab!,[],145,4,Queens,081,QN55,South Ozone Park,"36,709.123997900002000","82,466,322.942499995000000"
"1,210","1,251",-73.844080000000005,40.674562000000002,Tue Nov 11 15:16:14 +0000 2014,Walk***,[],146,4,Queens,081,QN56,Ozone Park,"24,733.075951999999000","25,028,558.361900002000000"
"1,211",122,-73.912909999999997,40.626143999999996,Sun Nov 09 02:37:26 +0000 2014,I can't believe we blew a 4 goal lead,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,212",185,-73.934308999999999,40.616410000000002,Sun Nov 09 02:51:58 +0000 2014,Plain old embarrassment,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,213",753,-73.933926999999997,40.612009000000000,Sun Nov 09 04:34:48 +0000 2014,â€œ@SexualGif: drake said it best http://t.co/MToVlV6L9Hâ€ ðŸ˜¶,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,214",899,-73.937087000000005,40.613857000000003,Sun Nov 09 05:05:26 +0000 2014,https://t.co/0N7D9C1NjH ""Been steph curry with the shot"",[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,215","1,427",-73.908229000000006,40.611963000000003,Tue Nov 11 16:05:11 +0000 2014,Ear is clogged agian it never endsðŸ‘‚,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,216","1,592",-73.908456999999999,40.611837000000001,Tue Nov 11 16:49:42 +0000 2014,My nails are a nightmare!!! They never last ever pure joke . Getting them DID tomorrow that's thatðŸ‘¸,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,217","1,659",-73.935740999999993,40.616807999999999,Tue Nov 11 17:07:49 +0000 2014,why isn't the fresh prince on netflix,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,218","1,662",-73.936971000000000,40.613778000000003,Tue Nov 11 17:16:05 +0000 2014,http://t.co/xi4opyeqnY makes me proud to be a citizen of this great countryðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,219","1,781",-73.935891999999996,40.616705000000003,Tue Nov 11 17:51:50 +0000 2014,@PHILLY100s yeah that might actually be dangerous,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,220","1,920",-73.921605000000000,40.609543000000002,Tue Nov 11 18:33:48 +0000 2014,WORD TO MUVA âš ï¸ @ ðŸŒŠ Ocean Ave ðŸŒŠ http://t.co/yBw2gJ79Y1,[],147,3,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"92,269.469242699997000","69,328,952.831400007000000"
"1,221",887,-73.981579999999994,40.607270000000000,Sun Nov 09 05:07:31 +0000 2014,#askjacob Were meeting today â¤ï¸â¤ï¸â¤ï¸â¤ï¸ @JacobWhitesides !! JACOB,['askjacob'],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,222",893,-73.981986000000006,40.607413999999999,Sun Nov 09 05:03:17 +0000 2014,#askjacob Were meeting today â¤ï¸â¤ï¸â¤ï¸â¤ï¸ @JacobWhitesides !!ðŸ˜,['askjacob'],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,223",907,-73.981579999999994,40.607270000000000,Sun Nov 09 05:08:01 +0000 2014,#askjacob Were meeting today â¤ï¸â¤ï¸â¤ï¸â¤ï¸ @JacobWhitesides !! BABE !!!,['askjacob'],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,224",931,-73.981846000000004,40.607441000000001,Sun Nov 09 05:12:07 +0000 2014,@illywhitesides WHOOPS #,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,225","1,012",-73.981992000000005,40.607574000000000,Sun Nov 09 05:32:55 +0000 2014,â€œ@illywhitesides: 20RTS AND ILL WRITE WORDS ON MY MOMS FOREHEAD http://t.co/fcAPncuuZOâ€ RT,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,226","1,059",-73.981944999999996,40.607466000000002,Sun Nov 09 05:35:31 +0000 2014,@endlesshawn HAVE FUN YODAU I CSNY WSIT FOR TODAY OMFH,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,227","1,086",-73.978373000000005,40.605761999999999,Sun Nov 09 05:43:13 +0000 2014,BBC News - Uruguay's Jose Mujica gets $1m offer for his VW Beetle http://t.co/LeAdO6ujdz,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,228","1,212",-73.985692999999998,40.608953999999997,Tue Nov 11 14:59:11 +0000 2014,@tmnitis hahahahahahhahahaha U TIGHT,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,229","1,330",-73.985900000000001,40.608789000000002,Tue Nov 11 15:38:59 +0000 2014,â€œ@Trevv_G: A petty woman is way worse than a petty man based on what I've seen...â€ Women go overboard with their pettiness,[],153,3,Brooklyn,047,BK29,Bensonhurst East,"33,920.676927200002000","35,776,108.815499999000000"
"1,230",131,-73.962170999999998,40.661580000000001,Sun Nov 09 02:39:32 +0000 2014,"I'm at MTA Subway - S Franklin Ave Shuttle - @nyctsubwayscoop in New York, NY https://t.co/sm7Y3FBmTu",[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,231",138,-73.962581999999998,40.659835999999999,Sun Nov 09 02:37:27 +0000 2014,@felixsalmon the part @TheStalwart leaves out is where technology comes in  and plays a big part in helping support that thriving culture.,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,232",947,-73.939042999999998,40.657387999999997,Sun Nov 09 05:17:49 +0000 2014,@WMKING2425 @Movieman2467 @Steele131 @rron007 @u_sylvie time for Kevin Tsjuihara to open the pocket book and pay her the $$$,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,233","1,032",-73.939042999999998,40.657387999999997,Sun Nov 09 05:30:19 +0000 2014,@u_sylvie @WMKING2425 @Movieman2467 @Steele131 @rron007 if Kevin Tsjuihara announces Kathryn Bigelow to direct WONDER WOMAN = End of Twitter,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,234","1,179",-73.961011999999997,40.660254000000002,Tue Nov 11 14:50:51 +0000 2014,Today's look: argyle socks with #vintage @Teva's http://t.co/uYT90fgoiT,['vintage'],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,235","1,591",-73.951228000000000,40.653807999999998,Tue Nov 11 16:51:15 +0000 2014,"@harikondabolu how rude, doesn't he realize your parents have been traveling since '82 to tell you to quit comedy &amp; be a doctor?",[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,236","1,839",-73.951221000000004,40.653810000000000,Tue Nov 11 18:04:48 +0000 2014,@sazon_completa of course then it would be RIP to you &amp; an excessive apology to the man's family for having him around such a desgraciada.,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,237","1,855",-73.951215000000005,40.653818999999999,Tue Nov 11 18:11:33 +0000 2014,President Obama tweets us to join the movement but he's refused to join the immigration movement...FOH,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,238","1,870",-73.951211000000001,40.653813000000000,Tue Nov 11 18:16:13 +0000 2014,""@sazon_completa: Relationship/Life goals = Amber Rose + Blac Chyna"" I wanna be Kim... http://t.co/DB05BzJPtn,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,239","1,991",-73.947819999999993,40.661234000000000,Tue Nov 11 18:58:39 +0000 2014,"@deanrobert300 @u_sylvie @juanmies @rron007 @WMKING2425 @Steele131 50/50?! Interesting..Chadwick Boseman, Bradley Cooper, Lupita, Damon, etc",[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,240","2,081",-73.945362000000003,40.656126999999998,Thu Nov 13 17:02:22 +0000 2014,Thank you Lord for another day above ground to breathe you're air,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,241","2,119",-73.950329999999994,40.654648000000002,Thu Nov 13 17:13:12 +0000 2014,"It's officially Day 3! Go click on the link in my bio, and check out SKÃœMASKOT! This is a grab fromâ€¦ http://t.co/ALcDJOSNnY",[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,242","2,224",-73.960055999999994,40.657617999999999,Thu Nov 13 17:41:45 +0000 2014,throweth back http://t.co/RPnPoB2qxf,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,243","2,271",-73.957453999999998,40.654420999999999,Thu Nov 13 17:55:15 +0000 2014,@DuckDynastyQs what a beautiful picture,[],156,3,Brooklyn,047,BK60,Prospect Lefferts Gardens-Wingate,"29,580.512876800000000","31,643,193.157099999000000"
"1,244",223,-73.971885000000000,40.656131000000002,Sun Nov 09 02:55:32 +0000 2014,""I feel like when you use the heart emoji that's a big step in the relationship"",[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,245","1,277",-73.962703000000005,40.669462000000003,Tue Nov 11 15:23:30 +0000 2014,"A @petiscos tÃ¡ contanto como foi desenvolver uma linha de maquiagem do zero. NÃ£o posso contar tudo,â€¦ http://t.co/FKxnAkpEJw",[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,246","1,750",-73.975915000000001,40.663044999999997,Tue Nov 11 17:42:33 +0000 2014,#veteransday #fallpicnic @ Prospect Park http://t.co/HiwTWkeKaq,"['veteransday', 'fallpicnic']",157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,247","1,791",-73.966215000000005,40.696361000000003,Tue Nov 11 17:51:50 +0000 2014,#next @ HEFF HQ http://t.co/gS2iVpZa9E,['next'],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,248","1,955",-73.970312000000007,40.667816000000002,Tue Nov 11 18:46:16 +0000 2014,Everyone is a someone to someone @ Prospect Park Long Meadow http://t.co/oOQDGyYLHY,[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,249","1,972",-73.969080000000005,40.672514000000000,Tue Nov 11 18:51:55 +0000 2014,Grand Army Plaza on Veteran's Day feels appropriate. @ Prospect Park @ Grand Army Plaza http://t.co/pP2XGJVrvJ,[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,250","2,201",-73.978797999999998,40.703456000000003,Thu Nov 13 17:36:05 +0000 2014,"@eyeandy I'm sure you will do great, just be your self and have fun.",[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,251","2,212",-73.978797999999998,40.703456000000003,Thu Nov 13 17:43:20 +0000 2014,@eyeandy Sorry to hear.,[],157,3,Brooklyn,047,BK99,park-cemetery-etc-Brooklyn,"394,300.722843000030000","228,970,412.942999990000000"
"1,252","1,053",-73.967917000000000,40.605823999999998,Sun Nov 09 05:35:58 +0000 2014,â€œ@Zach_Dorsey: Just lit my hand on fire on accident swagâ€ *by,[],159,3,Brooklyn,047,BK25,Homecrest,"27,514.023109500002000","29,991,967.490200002000000"
"1,253",4,-73.983810000000005,40.759880000000003,Sun Nov 09 02:17:18 +0000 2014,@SHAWBRi_ I got you....,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,254",14,-73.985277999999994,40.759517000000002,Sun Nov 09 02:17:18 +0000 2014,@dennis_greiner @Joshua_McLemon @_nikeman23_ you right,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,255",17,-73.985277999999994,40.754624000000000,Sun Nov 09 02:18:20 +0000 2014,I'm press I found some Alexander Wang clothes ðŸ’£ðŸ˜ #KATIE,['KATIE'],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,256",23,-73.985836000000006,40.752322999999997,Sun Nov 09 02:21:28 +0000 2014,Flat white cappuccino from culture coffee shop. #culture #coffee #cappuccino #coffeeart #nyc #nyceatsâ€¦ http://t.co/UmPdGuig9A,"['culture', 'coffee', 'cappuccino', 'coffeeart', 'nyc', 'nyceats']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,257",24,-73.988067999999998,40.747982000000000,Sun Nov 09 02:19:54 +0000 2014,@RedCupRebellion @MattSBN Try the John Folse recipe. Thank me after.,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,258",54,-73.985708000000002,40.757730000000002,Sun Nov 09 02:25:04 +0000 2014,Casually bumped into Nick Cannon @ Time Square http://t.co/NvTUk5zBNp,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,259",84,-73.988444000000001,40.756760999999997,Sun Nov 09 02:30:44 +0000 2014,Of course I would want to fucking go to the Dave and Busters in Times Square in a fucking Saturday ðŸ˜‘,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,260",85,-73.988268000000005,40.755828999999999,Sun Nov 09 02:31:15 +0000 2014,Aladdin is amazing! #broadway #theater #Aladdin #nyc @ Aladdin - The Musical http://t.co/L6G9NoTUfY,"['broadway', 'theater', 'Aladdin', 'nyc']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,261",92,-73.978240000000000,40.756532000000000,Sun Nov 09 02:33:52 +0000 2014,Browsing on 5th Avenue @ Fifth Avenue http://t.co/Q7O1hN51FA,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,262",114,-73.989389000000003,40.757325999999999,Sun Nov 09 02:37:59 +0000 2014,MACKIN W THE NYPD RN,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,263",115,-73.983832000000007,40.763634000000003,Sun Nov 09 02:41:04 +0000 2014,@alondra_xoxo27 Hispanic moms,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,264",130,-73.984509000000003,40.756149000000001,Sun Nov 09 02:40:04 +0000 2014,Let's hear some funny. @ The Town Hall http://t.co/AmrCtuXf0G,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,265",136,-73.993364999999997,40.747314000000003,Sun Nov 09 02:41:37 +0000 2014,"Probably the best pizza I HAVE HAD! Omg (@ Cavallo's Pizzeria in New York, NY) https://t.co/fCQQc57r5k",[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,266",153,-73.985838000000001,40.755122999999998,Sun Nov 09 02:42:37 +0000 2014,Driving through the city when you're drunk is just fucking amazing,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,267",174,-73.977718999999993,40.759464999999999,Sun Nov 09 02:48:49 +0000 2014,Post-game steaks for the Army W. #BeatUCONN @ NYY Steak http://t.co/JRmM7XBeIj,['BeatUCONN'],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,268",178,-73.986683999999997,40.758372000000001,Sun Nov 09 02:48:50 +0000 2014,Hey it's Bradley Cooper taking a selfie of us with my iPhone! ðŸ˜ðŸŽ­ðŸ˜ Regram from elephantmanbroadwayâ€¦ http://t.co/u1g4LweiQe,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,269",179,-73.977664000000004,40.761484000000003,Sun Nov 09 02:49:54 +0000 2014,~we enjoy museums~ @ Museum of Modern Art http://t.co/C7YN316lET,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,270",210,-73.994927000000004,40.746333999999997,Sun Nov 09 02:55:04 +0000 2014,peep my tweet vw fam http://t.co/aYhOYe1S6V,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,271",224,-73.989345999999998,40.756120000000003,Sun Nov 09 02:56:35 +0000 2014,I can't wait to see ya'll there!! #dirty30 #wilsonsbirthdayweekend #newyorkcity #celebrationâ€¦ http://t.co/eqXqGwQlfU,"['dirty30', 'wilsonsbirthdayweekend', 'newyorkcity', 'celebration']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,272",262,-73.994373999999993,40.750366000000000,Sun Nov 09 03:03:50 +0000 2014,I actually have the worst luck ever,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,273",270,-73.988248999999996,40.745626999999999,Sun Nov 09 03:05:51 +0000 2014,Is there a name for the point at which your understanding of something becomes strong enough it transcends the focus on implementation?,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,274",282,-73.985078999999999,40.759039000000001,Sun Nov 09 03:09:13 +0000 2014,ðŸ» @ 42st Times Square http://t.co/k2S8qla9qh,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,275",285,-73.987622999999999,40.750369999999997,Sun Nov 09 03:12:18 +0000 2014,Brooks continues the stylist gig! @ Macy's Herald Square http://t.co/ER1A0PoluH,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,276",334,-73.971357999999995,40.762686000000002,Sun Nov 09 03:19:36 +0000 2014,"Bed selfie! #girlstrip 
#lovenyc
sophie_awesome_rocks 
vjillschultz @ Four Seasons Hotel New York http://t.co/XHxXeCrYJY","['girlstrip', 'lovenyc']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,277",337,-73.979167000000004,40.758611000000002,Sun Nov 09 03:23:10 +0000 2014,Iceskating w my fav lil' lintonðŸ‘¯ðŸ‘‘ðŸ’œ #sorryliz @ Rockefeller Plaza http://t.co/U6o2t8aWJE,['sorryliz'],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,278",339,-73.994997999999995,40.746329000000003,Sun Nov 09 03:20:05 +0000 2014,@Hey_marielA yay! i'll keep u posted with details soon,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,279",350,-73.985316999999995,40.746254999999998,Sun Nov 09 03:23:12 +0000 2014,@DanPodporaJr tr,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,280",384,-73.994964999999993,40.746321000000002,Sun Nov 09 03:26:31 +0000 2014,@lexigermain me too!! i think this may actually work!,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,281",385,-73.977448999999993,40.766086999999999,Sun Nov 09 03:28:01 +0000 2014,I was just 2 inches from touching a birkin #cryin,['cryin'],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,282",386,-73.985078999999999,40.759039000000001,Sun Nov 09 03:28:35 +0000 2014,ðŸ˜˜ðŸ˜˜ðŸ˜˜ @ 42st Times Square http://t.co/tFqIYyM7oD,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,283",403,-73.982279000000005,40.762524999999997,Sun Nov 09 03:33:44 +0000 2014,@thats_so_eisen happy 21st!!!!!! ðŸ’ƒðŸ‘ welcome to the club,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,284",405,-73.978544999999997,40.762856999999997,Sun Nov 09 03:29:34 +0000 2014,"#notinlove #justfriends lol @ Love Sign, NYC http://t.co/tUFcirN3CB","['notinlove', 'justfriends']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,285",418,-73.981671000000006,40.763551999999997,Sun Nov 09 03:33:42 +0000 2014,Sitting at Frank Sinatra's table (table next to me belonged to John Steinbeck and the next Hemmingway's) @21 Club,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,286",433,-73.978582000000003,40.759529999999998,Sun Nov 09 03:38:22 +0000 2014,"Hot Seller: ""Radio City Christmas Spectacular"" @ Radio City Music Hall (New York, NY) http://t.co/w7NM1gUQb8",[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,287",435,-73.984509000000003,40.756149000000001,Sun Nov 09 03:37:51 +0000 2014,Opening for @mariabamfoo #dreamgig #NYCF @ The Town Hall http://t.co/8bmyNIacAB,"['dreamgig', 'NYCF']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,288",500,-73.985708000000002,40.757730000000002,Sun Nov 09 03:45:07 +0000 2014,Photoshoot en pleno #TimesSquare solo en #NY @ Time Square http://t.co/RCxOlxUnu4,"['TimesSquare', 'NY']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,289",508,-73.983937999999995,40.756605000000000,Sun Nov 09 03:50:17 +0000 2014,Celebrate the Angry Inch @hedwigonbway #broadway #tonyaward #nyc #hedwig #theatreisgoodâ€¦ http://t.co/o7WVqsC6Ix,"['broadway', 'tonyaward', 'nyc', 'hedwig', 'theatreisgood']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,290",545,-73.989002999999997,40.758153000000000,Sun Nov 09 03:58:57 +0000 2014,@MysteryPaws just got out of it too :3,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,291",554,-73.984831000000000,40.763361000000003,Sun Nov 09 03:55:57 +0000 2014,"Russian Iced Tea (@ Russian Vodka Room in New York, NY) https://t.co/CPy6zi8XX5",[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,292",566,-73.978442000000001,40.764761000000000,Sun Nov 09 04:00:36 +0000 2014,My very good friend Pia(my left) is visiting from Germany and as you can ""tell from her picture""she isâ€¦ http://t.co/XoXrveR0Mn,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,293",584,-73.988707000000005,40.756841999999999,Sun Nov 09 04:02:41 +0000 2014,Just witnessed a man putting his wife in a chokehold in a public restaurant and he gets let go with no charges pressed against him...,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,294",608,-73.985341000000005,40.756734000000002,Sun Nov 09 04:06:18 +0000 2014,Saturday night selfie with BRADLEY COOPER!!! â¤ï¸ðŸŒŸðŸ˜ â¤ï¸@ElephantMan #starstruck #dying #starcrush #Broadway http://t.co/3OIdcGzri0,"['starstruck', 'dying', 'starcrush', 'Broadway']",168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,295",611,-73.985268000000005,40.754801999999998,Sun Nov 09 04:09:56 +0000 2014,@Merks_EoA from Crashing Midnight. Check out the band they are really good. http://t.co/ExEnDB2WiH,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
"1,296",614,-73.994603999999995,40.750379000000002,Sun Nov 09 04:07:51 +0000 2014,3% ðŸ˜©,[],168,1,Manhattan,061,MN17,Midtown-Midtown South,"27,035.738355500001000","30,192,067.896400001000000"
